category,status,section,line,declared,var,ctor,id,compare_id,modern_match,reason,migration_package
Dust Materials,new_candidate,DUST MATERIALS,289,DustMaterial,PlatinumResidue,DustMaterial,platinum_residue,platinum_residue,,,metallurgy/ore_processing
Dust Materials,new_candidate,DUST MATERIALS,286,DustMaterial,PlatinumSalt,DustMaterial,platinum_salt,platinum_salt,,,chemistry/inorganic
Dust Materials,new_candidate,DUST MATERIALS,287,DustMaterial,PlatinumSaltRefined,DustMaterial,refined_platinum_salt,refined_platinum_salt,,,chemistry/inorganic
Dust Materials,new_candidate,DUST MATERIALS,295,DustMaterial,PotassiumDisulfate,DustMaterial,potassium_disulfate,potassium_disulfate,,,chemistry/inorganic
Dust Materials,new_candidate,DUST MATERIALS,321,DustMaterial,PotassiumFluoride,DustMaterial,potassium_fluoride,potassium_fluoride,,,chemistry/inorganic
Dust Materials,new_candidate,DUST MATERIALS,317,DustMaterial,PotassiumMetabisulfite,DustMaterial,potassium_metabisulfite,potassium_metabisulfite,,,chemistry/inorganic
Dust Materials,new_candidate,DUST MATERIALS,339,DustMaterial,PrHoYLF,DustMaterial,prho_ylf,prho_ylf,,,electronics/optical_materials
Dust Materials,new_candidate,DUST MATERIALS,265,DustMaterial,Pyrotheum,DustMaterial,pyrotheum,pyrotheum,,,fluids/cryogenics
Dust Materials,new_candidate,DUST MATERIALS,300,DustMaterial,RarestMetalResidue,DustMaterial,rarest_metal_residue,rarest_metal_residue,,,metallurgy/ore_processing
Dust Materials,new_candidate,DUST MATERIALS,309,DustMaterial,RhodiumFilterCake,DustMaterial,rhodium_filter_cake,rhodium_filter_cake,,,metallurgy/ore_processing
Dust Materials,new_candidate,DUST MATERIALS,307,DustMaterial,RhodiumNitrate,DustMaterial,rhodium_nitrate,rhodium_nitrate,,,chemistry/inorganic
Dust Materials,new_candidate,DUST MATERIALS,333,DustMaterial,Rhodocrosite,DustMaterial,rhodocrosite,rhodocrosite,,,metallurgy/ore_processing
Dust Materials,new_candidate,DUST MATERIALS,316,DustMaterial,SilverChloride,DustMaterial,silver_chloride,silver_chloride,,,chemistry/inorganic
Dust Materials,new_candidate,DUST MATERIALS,315,DustMaterial,SilverOxide,DustMaterial,silver_oxide,silver_oxide,,,chemistry/inorganic
Dust Materials,new_candidate,DUST MATERIALS,278,DustMaterial,Snow,DustMaterial,snow,snow,,,fluids/cryogenics
Dust Materials,new_candidate,DUST MATERIALS,320,DustMaterial,SodiumFluoride,DustMaterial,sodium_fluoride,sodium_fluoride,,,chemistry/inorganic
Dust Materials,new_candidate,DUST MATERIALS,306,DustMaterial,SodiumNitrate,DustMaterial,sodium_nitrate,sodium_nitrate,,,chemistry/inorganic
Dust Materials,new_candidate,DUST MATERIALS,319,DustMaterial,SodiumPotassiumAlloy,DustMaterial,sodium_potassium_alloy,sodium_potassium_alloy,,,metallurgy/alloys
Dust Materials,new_candidate,DUST MATERIALS,298,DustMaterial,SodiumRuthenate,DustMaterial,sodium_ruthenate,sodium_ruthenate,,,chemistry/inorganic
Dust Materials,new_candidate,DUST MATERIALS,294,DustMaterial,SodiumSulfate,DustMaterial,sodium_sulfate,sodium_sulfate,,,chemistry/inorganic
Dust Materials,new_candidate,DUST MATERIALS,314,DustMaterial,Triniite,DustMaterial,triniite,triniite,,,metallurgy/ore_processing
Dust Materials,new_candidate,DUST MATERIALS,328,DustMaterial,TungstenHexachloride,DustMaterial,tungsten_hexachloride,tungsten_hexachloride,,,chemistry/inorganic
Dust Materials,new_candidate,DUST MATERIALS,327,DustMaterial,TungstenTrioxide,DustMaterial,tungsten_trioxide,tungsten_trioxide,,,chemistry/inorganic
Dust Materials,new_candidate,DUST MATERIALS,343,DustMaterial,Witherite,DustMaterial,witherite,witherite,,,metallurgy/ore_processing
Dust Materials,new_candidate,DUST MATERIALS,284,DustMaterial,YttriumOxide,DustMaterial,yttrium_oxide,yttrium_oxide,,,chemistry/inorganic
Dust Materials,new_candidate,DUST MATERIALS,308,DustMaterial,ZincSulfate,DustMaterial,zinc_sulfate,zinc_sulfate,,,chemistry/inorganic
Dust Materials,new_candidate,DUST MATERIALS,285,DustMaterial,Zirkelite,DustMaterial,zirkelite,zirkelite,,,metallurgy/ore_processing
Elements,exists_in_gtceu,NEW ELEMENTS,91,IngotMaterial,Actinium,IngotMaterial,actinium,actinium,Actinium,"id->Actinium, field",deferred/nuclear
Elements,exists_in_gtceu,NEW ELEMENTS,100,IngotMaterial,Astatine,IngotMaterial,astatine,astatine,Astatine,"id->Astatine, field",elements/direct
Elements,exists_in_gtceu,NEW ELEMENTS,104,IngotMaterial,Bohrium,IngotMaterial,bohrium,bohrium,Bohrium,"id->Bohrium, field",elements/direct
Elements,exists_in_gtceu,NEW ELEMENTS,98,FluidMaterial,Bromine,FluidMaterial,bromine,bromine,Bromine,"id->Bromine, field",elements/direct
Elements,exists_in_gtceu,NEW ELEMENTS,78,IngotMaterial,Copernicium,IngotMaterial,copernicium,copernicium,Copernicium,"id->Copernicium, field",elements/direct
Elements,exists_in_gtceu,NEW ELEMENTS,102,IngotMaterial,Dubnium,IngotMaterial,dubnium,dubnium,Dubnium,"id->Dubnium, field",elements/direct
Elements,exists_in_gtceu,NEW ELEMENTS,89,IngotMaterial,Francium,IngotMaterial,francium,francium,Francium,"id->Francium, field",elements/direct
Elements,exists_in_gtceu,NEW ELEMENTS,96,IngotMaterial,Germanium,IngotMaterial,germanium,germanium,Germanium,"id->Germanium, field",elements/direct
Elements,exists_in_gtceu,NEW ELEMENTS,92,IngotMaterial,Hafnium,IngotMaterial,hafnium,hafnium,Hafnium,"id->Hafnium, field",elements/direct
Elements,exists_in_gtceu,NEW ELEMENTS,99,DustMaterial,Iodine,DustMaterial,iodine,iodine,Iodine,"id->Iodine, field",elements/direct
Elements,exists_in_gtceu,NEW ELEMENTS,75,FluidMaterial,Krypton,FluidMaterial,krypton,krypton,Krypton,"id->Krypton, field",elements/direct
Elements,exists_in_gtceu,NEW ELEMENTS,106,IngotMaterial,Livermorium,IngotMaterial,livermorium,livermorium,Livermorium,"id->Livermorium, field",elements/direct
Elements,exists_in_gtceu,NEW ELEMENTS,110,IngotMaterial,Meitnerium,IngotMaterial,meitnerium,meitnerium,Meitnerium,"id->Meitnerium, field",elements/direct
Elements,exists_in_gtceu,NEW ELEMENTS,107,IngotMaterial,Moscovium,IngotMaterial,moscovium,moscovium,Moscovium,"id->Moscovium, field",elements/direct
Elements,exists_in_gtceu,NEW ELEMENTS,74,FluidMaterial,Neon,FluidMaterial,neon,neon,Neon,"id->Neon, field",elements/direct
Elements,exists_in_gtceu,NEW ELEMENTS,63,IngotMaterial,Neutronium,IngotMaterial,neutronium,neutronium,Neutronium,"id->Neutronium, field",elements/direct
Elements,exists_in_gtceu,NEW ELEMENTS,108,IngotMaterial,Nihonium,IngotMaterial,nihonium,nihonium,Nihonium,"id->Nihonium, field",elements/direct
Elements,exists_in_gtceu,NEW ELEMENTS,77,IngotMaterial,Polonium,IngotMaterial,polonium,polonium,Polonium,"id->Polonium, field",deferred/nuclear
Elements,exists_in_gtceu,NEW ELEMENTS,90,IngotMaterial,Radium,IngotMaterial,radium,radium,Radium,"id->Radium, field",deferred/nuclear
Elements,exists_in_gtceu,NEW ELEMENTS,93,IngotMaterial,Rhenium,IngotMaterial,rhenium,rhenium,Rhenium,"id->Rhenium, field",elements/direct
Elements,exists_in_gtceu,NEW ELEMENTS,65,IngotMaterial,Rhodium,IngotMaterial,rhodium,rhodium,Rhodium,"id->Rhodium, field",elements/direct
Elements,exists_in_gtceu,NEW ELEMENTS,109,IngotMaterial,Roentgenium,IngotMaterial,roentgenium,roentgenium,Roentgenium,"id->Roentgenium, field",elements/direct
Elements,exists_in_gtceu,NEW ELEMENTS,64,IngotMaterial,Ruthenium,IngotMaterial,ruthenium,ruthenium,Ruthenium,"id->Ruthenium, field",elements/direct
Elements,exists_in_gtceu,NEW ELEMENTS,101,IngotMaterial,Rutherfordium,IngotMaterial,rutherfordium,rutherfordium,Rutherfordium,"id->Rutherfordium, field",elements/direct
Elements,exists_in_gtceu,NEW ELEMENTS,103,IngotMaterial,Seaborgium,IngotMaterial,seaborgium,seaborgium,Seaborgium,"id->Seaborgium, field",elements/direct
Elements,exists_in_gtceu,NEW ELEMENTS,97,DustMaterial,Selenium,IngotMaterial,selenium,selenium,Selenium,"id->Selenium, field",elements/direct
Elements,exists_in_gtceu,NEW ELEMENTS,94,IngotMaterial,Technetium,IngotMaterial,technetium,technetium,Technetium,"id->Technetium, field",elements/direct
Elements,exists_in_gtceu,NEW ELEMENTS,105,IngotMaterial,Tennessine,IngotMaterial,tennessine,tennessine,Tennessine,"id->Tennessine, field",elements/direct
Elements,exists_in_gtceu,NEW ELEMENTS,95,IngotMaterial,Thallium,IngotMaterial,thalium,thallium,Thallium,"field, old-id->thallium",elements/direct
Elements,exists_in_gtceu,NEW ELEMENTS,66,IngotMaterial,Trinium,IngotMaterial,trinium,trinium,Trinium,"id->Trinium, field",elements/direct
Elements,exists_in_gtceu,NEW ELEMENTS,73,FluidMaterial,Xenon,FluidMaterial,xenon,xenon,Xenon,"id->Xenon, field",elements/direct
Elements,exists_in_gtceu,NEW ELEMENTS,76,IngotMaterial,Zirconium,IngotMaterial,zirconium,zirconium,Zirconium,"id->Zirconium, field",elements/direct
Elements,new_candidate,NEW ELEMENTS,67,IngotMaterial,Adamantium,IngotMaterial,adamantium,adamantium,,,elements/direct
Elements,new_candidate,NEW ELEMENTS,69,IngotMaterial,Taranium,IngotMaterial,taranium,taranium,,,elements/direct
Elements,new_candidate,NEW ELEMENTS,68,IngotMaterial,Vibranium,IngotMaterial,vibranium,vibranium,,,elements/direct
Fluid Materials,exists_in_gtceu,FLUID MATERIALS,234,FluidMaterial,AcidicOsmiumSolution,FluidMaterial,acidic_osmium_solution,acidic_osmium_solution,AcidicOsmiumSolution,"id->AcidicOsmiumSolution, field",metallurgy/ore_processing
Fluid Materials,exists_in_gtceu,FLUID MATERIALS,225,FluidMaterial,AmmoniumChloride,FluidMaterial,ammonium_chloride,ammonium_chloride,AmmoniumChloride,"id->AmmoniumChloride, field",chemistry/inorganic
Fluid Materials,exists_in_gtceu,FLUID MATERIALS,224,FluidMaterial,AquaRegia,FluidMaterial,aqua_regia,aqua_regia,AquaRegia,"id->AquaRegia, field",chemistry/fluids_misc
Fluid Materials,exists_in_gtceu,FLUID MATERIALS,243,FluidMaterial,Chlorobenzene,FluidMaterial,chlorobenzene,chlorobenzene,Chlorobenzene,"id->Chlorobenzene, field",chemistry/petrochem_fuels
Fluid Materials,exists_in_gtceu,FLUID MATERIALS,203,FluidMaterial,CoalTar,FluidMaterial,coal_tar,coal_tar,CoalTar,"id->CoalTar, field",chemistry/petrochem_fuels
Fluid Materials,exists_in_gtceu,FLUID MATERIALS,241,FluidMaterial,Diaminobenzidine,FluidMaterial,diaminobenzidine,diaminobenzidine,Diaminobenzidine,"id->Diaminobenzidine, field",chemistry/organic
Fluid Materials,exists_in_gtceu,FLUID MATERIALS,240,FluidMaterial,Dichlorobenzidine,FluidMaterial,dichlorobenzidine,dichlorobenzidine,Dichlorobenzidine,"id->Dichlorobenzidine, field",chemistry/organic
Fluid Materials,exists_in_gtceu,FLUID MATERIALS,208,FluidMaterial,EthylBenzene,FluidMaterial,ethylbenzene,ethylbenzene,Ethylbenzene,id->Ethylbenzene,chemistry/petrochem_fuels
Fluid Materials,exists_in_gtceu,FLUID MATERIALS,198,FluidMaterial,EthylTertButylEther,FluidMaterial,ethyl_tert_butyl_ether,ethyl_tertbutyl_ether,EthylTertButylEther,"field, old-id->ethyl_tertbutyl_ether",chemistry/organic
Fluid Materials,exists_in_gtceu,FLUID MATERIALS,189,FluidMaterial,FishOil,FluidMaterial,fish_oil,fish_oil,FishOil,"id->FishOil, field",chemistry/petrochem_fuels
Fluid Materials,exists_in_gtceu,FLUID MATERIALS,228,FluidMaterial,FormicAcid,FluidMaterial,formic_acid,formic_acid,FormicAcid,"id->FormicAcid, field",chemistry/organic
Fluid Materials,exists_in_gtceu,FLUID MATERIALS,199,FluidMaterial,Gasoline,FluidMaterial,gasoline,gasoline,Gasoline,"id->Gasoline, field",chemistry/petrochem_fuels
Fluid Materials,exists_in_gtceu,FLUID MATERIALS,196,FluidMaterial,HighOctaneGasoline,FluidMaterial,high_octane,high_octane_gasoline,HighOctaneGasoline,"field, old-id->high_octane_gasoline",chemistry/petrochem_fuels
Fluid Materials,exists_in_gtceu,FLUID MATERIALS,211,FluidMaterial,HydrogenPeroxide,FluidMaterial,hydrogen_peroxide,hydrogen_peroxide,HydrogenPeroxide,"id->HydrogenPeroxide, field",chemistry/inorganic
Fluid Materials,exists_in_gtceu,FLUID MATERIALS,215,FluidMaterial,Naphthalene,FluidMaterial,naphtalene,naphthalene,Naphthalene,"field, old-id->naphthalene",chemistry/petrochem_fuels
Fluid Materials,exists_in_gtceu,FLUID MATERIALS,239,FluidMaterial,Nitrochlorobenzene,FluidMaterial,nitrochlorobenzene,nitrochlorobenzene,Nitrochlorobenzene,"id->Nitrochlorobenzene, field",chemistry/petrochem_fuels
Fluid Materials,exists_in_gtceu,FLUID MATERIALS,197,FluidMaterial,Octane,FluidMaterial,octane,octane,Octane,"id->Octane, field",chemistry/petrochem_fuels
Fluid Materials,exists_in_gtceu,FLUID MATERIALS,214,FluidMaterial,PhthalicAcid,FluidMaterial,phthalicacid,phthalic_acid,PhthalicAcid,"field, old-id->phthalic_acid",chemistry/organic
Fluid Materials,exists_in_gtceu,FLUID MATERIALS,200,FluidMaterial,RawGasoline,FluidMaterial,raw_gasoline,raw_gasoline,RawGasoline,"id->RawGasoline, field",chemistry/petrochem_fuels
Fluid Materials,exists_in_gtceu,FLUID MATERIALS,190,FluidMaterial,RawGrowthMedium,FluidMaterial,raw_growth_medium,raw_growth_medium,RawGrowthMedium,"id->RawGrowthMedium, field",chemistry/biotech
Fluid Materials,exists_in_gtceu,FLUID MATERIALS,229,FluidMaterial,RhodiumSulfate,FluidMaterial,rhodium_sulfate,rhodium_sulfate,RhodiumSulfate,"id->RhodiumSulfate, field",metallurgy/alloys
Fluid Materials,exists_in_gtceu,FLUID MATERIALS,191,FluidMaterial,SterileGrowthMedium,FluidMaterial,sterilized_growth_medium,sterilized_growth_medium,SterileGrowthMedium,"id->SterileGrowthMedium, field",chemistry/biotech
Fluid Materials,new_candidate,FLUID MATERIALS,236,FluidMaterial,AcidicIridiumSolution,FluidMaterial,acidic_iridium_solution,acidic_iridium_solution,,,metallurgy/ore_processing
Fluid Materials,new_candidate,FLUID MATERIALS,206,FluidMaterial,Anthracene,FluidMaterial,anthracene,anthracene,,,chemistry/organic
Fluid Materials,new_candidate,FLUID MATERIALS,204,FluidMaterial,CoalTarOil,FluidMaterial,coal_tar_oil,coal_tar_oil,,,chemistry/petrochem_fuels
Fluid Materials,new_candidate,FLUID MATERIALS,242,FluidMaterial,Diphenylisophtalate,FluidMaterial,diphenylisophtalate,diphenylisophtalate,,,chemistry/organic
Fluid Materials,new_candidate,FLUID MATERIALS,213,FluidMaterial,EthylAnthraHydroQuinone,FluidMaterial,ethylanthrahydroquinone,ethylanthrahydroquinone,,,chemistry/organic
Fluid Materials,new_candidate,FLUID MATERIALS,212,FluidMaterial,EthylAnthraQuinone,FluidMaterial,ethylanthraquinone,ethylanthraquinone,,,chemistry/organic
Fluid Materials,new_candidate,FLUID MATERIALS,221,FluidMaterial,FermentationBase,FluidMaterial,fermentation_base,fermentation_base,,,chemistry/biotech
Fluid Materials,new_candidate,FLUID MATERIALS,195,FluidMaterial,HighPressureSteam,FluidMaterial,high_pressure_steam,high_pressure_steam,,,fluids/cryogenics
Fluid Materials,new_candidate,FLUID MATERIALS,232,FluidMaterial,HotRutheniumTetroxideSolution,FluidMaterial,hot_ruthenium_tetroxide_solution,hot_ruthenium_tetroxide_solution,,,metallurgy/ore_processing
Fluid Materials,new_candidate,FLUID MATERIALS,210,FluidMaterial,Hydrazine,FluidMaterial,hydrazine,hydrazine,,,chemistry/petrochem_fuels
Fluid Materials,new_candidate,FLUID MATERIALS,245,FluidMaterial,IodizedOil,FluidMaterial,iodized_oil,iodized_oil,,,chemistry/petrochem_fuels
Fluid Materials,new_candidate,FLUID MATERIALS,194,FluidMaterial,IronChloride,FluidMaterial,iron_chloride,iron_chloride,,,chemistry/inorganic
Fluid Materials,new_candidate,FLUID MATERIALS,207,FluidMaterial,Kerosene,FluidMaterial,kerosene,kerosene,,,chemistry/petrochem_fuels
Fluid Materials,new_candidate,FLUID MATERIALS,222,FluidMaterial,LiquidHydrogen,FluidMaterial,liquid_hydrogen,liquid_hydrogen,,,fluids/cryogenics
Fluid Materials,new_candidate,FLUID MATERIALS,220,FluidMaterial,LiquidOxygen,FluidMaterial,liquid_oxygen,liquid_oxygen,,,fluids/cryogenics
Fluid Materials,new_candidate,FLUID MATERIALS,209,FluidMaterial,MonoMethylHydrazine,FluidMaterial,monomethylhydrazine,monomethylhydrazine,,,chemistry/petrochem_fuels
Fluid Materials,new_candidate,FLUID MATERIALS,192,FluidMaterial,NeutralMatter,FluidMaterial,neutral_matter,neutral_matter,,,high_energy/particles_and_exotics
Fluid Materials,new_candidate,FLUID MATERIALS,233,FluidMaterial,OsmiumSolution,FluidMaterial,osmium_solution,osmium_solution,,,metallurgy/ore_processing
Fluid Materials,new_candidate,FLUID MATERIALS,226,FluidMaterial,PalladiumAmmonia,FluidMaterial,palladium_enriched_ammonia,palladium_enriched_ammonia,,,chemistry/inorganic
Fluid Materials,new_candidate,FLUID MATERIALS,223,FluidMaterial,PlatinumConcentrate,FluidMaterial,platinum_concentrate,platinum_concentrate,,,metallurgy/ore_processing
Fluid Materials,new_candidate,FLUID MATERIALS,193,FluidMaterial,PositiveMatter,FluidMaterial,positive_matter,positive_matter,,,high_energy/particles_and_exotics
Fluid Materials,new_candidate,FLUID MATERIALS,238,FluidMaterial,RhodiumFilterCakeSolution,FluidMaterial,rhodium_filter_cake_solution,rhodium_filter_cake_solution,,,metallurgy/ore_processing
Fluid Materials,new_candidate,FLUID MATERIALS,237,FluidMaterial,RhodiumSaltSolution,FluidMaterial,rhodium_salt_solution,rhodium_salt_solution,,,metallurgy/ore_processing
Fluid Materials,new_candidate,FLUID MATERIALS,230,FluidMaterial,RhodiumSulfateSolution,FluidMaterial,rhodium_sulfate_solution,rhodium_sulfate_solution,,,metallurgy/ore_processing
Fluid Materials,new_candidate,FLUID MATERIALS,219,FluidMaterial,RP1,FluidMaterial,rp,rp,,,chemistry/petrochem_fuels
Fluid Materials,new_candidate,FLUID MATERIALS,231,FluidMaterial,RutheniumTetroxideSolution,FluidMaterial,ruthenium_tetroxide_solution,ruthenium_tetroxide_solution,,,metallurgy/ore_processing
Fluid Materials,new_candidate,FLUID MATERIALS,227,FluidMaterial,SodiumFormate,FluidMaterial,sodium_formate,sodium_formate,,,chemistry/organic
Fluid Materials,new_candidate,FLUID MATERIALS,244,FluidMaterial,SodiumTungstate,FluidMaterial,sodium_tungstate,sodium_tungstate,,,chemistry/inorganic
Fluid Materials,new_candidate,FLUID MATERIALS,205,FluidMaterial,SulfuricCoalTarOil,FluidMaterial,sulfuric_coal_tar_oil,sulfuric_coal_tar_oil,,,chemistry/petrochem_fuels
Gem Materials,new_candidate,GEM MATERIALS,350,GemMaterial,CubicZirconia,GemMaterial,cubic_zirconia,cubic_zirconia,,,materials/gems
Gem Materials,new_candidate,GEM MATERIALS,355,GemMaterial,LeadZirconateTitanate,GemMaterial,lead_zirconate_titanate,lead_zirconate_titanate,,,electronics/optical_materials
Gem Materials,new_candidate,GEM MATERIALS,352,GemMaterial,MagnetoResonatic,GemMaterial,magneto_resonatic,magneto_resonatic,,,high_energy/particles_and_exotics
Gem Materials,new_candidate,GEM MATERIALS,351,GemMaterial,Prasiolite,GemMaterial,prasiolite,prasiolite,,,materials/gems
Gem Materials,new_candidate,GEM MATERIALS,353,GemMaterial,RhodiumSalt,GemMaterial,rhodium_salt,rhodium_salt,,,chemistry/inorganic
Gem Materials,new_candidate,GEM MATERIALS,354,GemMaterial,Zircon,GemMaterial,zircon,zircon,,,materials/gems
Ingot / Alloy Materials,exists_in_gtceu,INGOT MATERIALS,389,IngotMaterial,IncoloyMA956,IngotMaterial,incoloy_ma,incoloy_ma_956,IncoloyMA956,"field, old-id->incoloy_ma_956",metallurgy/alloys
Ingot / Alloy Materials,exists_in_gtceu,INGOT MATERIALS,393,IngotMaterial,Polybenzimidazole,IngotMaterial,polybenzimidazole,polybenzimidazole,Polybenzimidazole,"id->Polybenzimidazole, field",chemistry/polymers
Ingot / Alloy Materials,exists_in_gtceu,INGOT MATERIALS,367,IngotMaterial,Potin,IngotMaterial,potin,potin,Potin,"id->Potin, field",metallurgy/alloys
Ingot / Alloy Materials,exists_in_gtceu,INGOT MATERIALS,391,IngotMaterial,RhodiumPlatedPalladium,IngotMaterial,rhodium_plated_palladium,rhodium_plated_palladium,RhodiumPlatedPalladium,"id->RhodiumPlatedPalladium, field",metallurgy/alloys
Ingot / Alloy Materials,exists_in_gtceu,INGOT MATERIALS,392,IngotMaterial,Ruridit,IngotMaterial,ruridit,ruridit,Ruridit,"id->Ruridit, field",metallurgy/alloys
Ingot / Alloy Materials,exists_in_gtceu,SIMPLE DUSTS,1459,IngotMaterial,SamariumMagnetic,IngotMaterial,samarium_magnetic,magnetic_samarium,SamariumMagnetic,"field, old-id->magnetic_samarium",metallurgy/alloys
Ingot / Alloy Materials,exists_in_gtceu,INGOT MATERIALS,415,IngotMaterial,Zeron100,IngotMaterial,zeron,zeron_100,Zeron100,"field, old-id->zeron_100",metallurgy/alloys
Ingot / Alloy Materials,new_candidate,INGOT MATERIALS,399,IngotMaterial,AbyssalAlloy,IngotMaterial,abyssal_alloy,abyssal_alloy,,,metallurgy/alloys
